Id,capture_date,capture_window,phytometer_plant,taxon,nectar_robber,male,female,adult,intertegular_distance,fulcrum_length,prementum_length,labellum_lenght,forewing_length,proboscis_length,labellum_prementum_ratio,comment
8,28.06.2016,5,Carrot,Episyrphus balteatus,0,0,1,1,NA,NA,NA,NA,9.018,NA,NA,
47,28.06.2016,4,Carrot,Episyrphus balteatus,0,0,1,1,1.976,1.059,0.539,1,9.672,2.598,1.855,
2,28.06.2016,3,Carrot,Episyrphus balteatus,0,0,1,1,2.079,NA,0.47,0.799,9.162,1.269,1.7,
71,28.06.2016,5,Carrot,Episyrphus balteatus,0,0,1,1,NA,0.876,0.402,0.695,8.451,1.973,1.729,
11,29.06.2016,3,Carrot,Episyrphus balteatus,0,1,0,1,2.314,1.144,0.54,1.049,10.079,2.733,1.943,
11,29.06.2016,7,Carrot,Episyrphus balteatus,0,1,0,1,2.661,1.23,0.508,1.082,10.201,2.82,2.13,
27,01.07.2016,7,Carrot,Episyrphus balteatus,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,
27,01.07.2016,6,Carrot,Episyrphus balteatus,0,1,0,1,2.441,1.14,0.543,1.004,9.57,2.687,1.849,
27,01.07.2016,5,Carrot,Episyrphus balteatus,0,1,0,1,2.636,1.241,0.506,1.066,10.46,2.813,2.107,
27,01.07.2016,4,Carrot,Episyrphus balteatus,0,0,1,1,1.819,0.897,0.402,0.784,7.568,2.083,1.95,
8,04.07.2016,1,Carrot,Episyrphus balteatus,0,1,0,1,2.645,1.24,0.503,0.965,10.079,2.708,1.918,
25,04.07.2016,2,Carrot,Episyrphus balteatus,0,1,0,1,2.002,0.985,0.413,0.805,8.906,2.203,1.949,
25,04.07.2016,2,Carrot,Episyrphus balteatus,0,1,0,1,1.788,0.883,0.367,0.677,NA,1.927,1.845,
59,04.07.2016,4,Carrot,Episyrphus balteatus,0,1,0,1,2.275,1.086,0.481,1.01,9.342,2.577,2.1,
84,07.07.2016,7,Carrot,Episyrphus balteatus,0,0,1,1,1.727,0.85,NA,0.752,8.515,NA,NA,
84,07.07.2016,2,Carrot,Episyrphus balteatus,0,0,1,1,1.872,0.906,0.399,0.736,9.156,2.041,1.845,
40,07.07.2016,3,Carrot,Episyrphus balteatus,0,1,0,1,2.468,1.147,0.493,1.097,10.109,2.737,2.225,
85,07.07.2016,3,Carrot,Episyrphus balteatus,0,1,0,1,2.7,1.232,0.525,1.193,10.288,2.95,2.272,
85,07.07.2016,3,Carrot,Episyrphus balteatus,0,1,0,1,2.152,1,0.468,0.904,NA,2.372,1.932,
85,07.07.2016,3,Carrot,Episyrphus balteatus,0,0,1,1,1.549,NA,0.398,0.704,7.666,1.102,1.769,
85,07.07.2016,4,Carrot,Episyrphus balteatus,0,1,0,1,2.553,1.241,0.619,1.264,10.189,3.124,2.042,
30,11.07.2016,4,Carrot,Episyrphus balteatus,0,0,1,1,1.826,0.922,0.441,0.819,7.806,2.182,1.857,
56,18.07.2016,7,Carrot,Episyrphus balteatus,0,0,1,1,2.075,1.04,0.46,0.855,9.28,2.355,1.859,
85,19.07.2016,1,Carrot,Episyrphus balteatus,0,0,1,1,2.07,1.062,0.481,0.906,9.461,2.449,1.884,
85,19.07.2016,2,Carrot,Episyrphus balteatus,0,0,1,1,1.701,0.89,0.422,0.762,7.674,2.074,1.806,
19,19.07.2016,2,Carrot,Episyrphus balteatus,0,1,0,1,2.252,1.028,0.49,0.844,8.99,2.362,1.722,
17,29.06.2016,6,Carrot,Eristalis arbustorum,0,1,0,1,3.312,NA,1.013,1.259,10.98,2.272,1.243,
56,04.07.2016,7,Carrot,Eristalis arbustorum,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,
52,05.07.2016,3,Carrot,Eristalis arbustorum,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,
52,05.07.2016,1,Carrot,Eristalis arbustorum,0,0,1,1,3.071,1.661,0.995,1.151,9.656,3.807,1.157,
52,05.07.2016,4,Carrot,Eristalis arbustorum,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,
52,05.07.2016,7,Carrot,Eristalis arbustorum,0,1,0,1,3.331,1.918,1.018,1.141,9.827,4.077,1.121,
52,05.07.2016,8,Carrot,Eristalis arbustorum,0,0,1,1,3.278,1.932,1.042,1.306,10.875,4.28,1.253,
11,06.07.2016,3,Carrot,Eristalis arbustorum,0,0,1,1,3.008,1.531,0.993,1.083,9.594,3.607,1.091,
11,06.07.2016,8,Carrot,Eristalis arbustorum,0,0,1,1,2.909,1.577,0.864,1.038,9.864,3.479,1.201,
11,06.07.2016,5,Carrot,Eristalis arbustorum,0,0,1,1,2.916,1.505,0.895,1.005,9.562,3.405,1.123,
11,06.07.2016,5,Carrot,Eristalis arbustorum,0,0,1,1,2.76,1.354,0.834,0.998,9.371,3.186,1.197,good measure
73,06.07.2016,7,Carrot,Eristalis arbustorum,0,0,1,1,2.867,1.513,0.878,1.038,9.409,3.429,1.182,
73,06.07.2016,7,Carrot,Eristalis arbustorum,0,1,0,1,2.873,NA,0.983,1.129,9.482,2.112,1.149,
73,06.07.2016,4,Carrot,Eristalis arbustorum,0,0,1,1,3.096,1.604,0.928,1.096,9.882,3.628,1.181,
73,06.07.2016,2,Carrot,Eristalis arbustorum,0,0,1,1,3.095,1.617,0.919,1.121,9.47,3.657,1.22,
41,07.07.2016,7,Carrot,Eristalis arbustorum,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,
71,07.07.2016,8,Carrot,Eristalis arbustorum,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,
2,07.07.2016,6,Carrot,Eristalis arbustorum,0,0,1,1,2.911,1.642,0.835,1.131,9.565,3.608,1.354,
17,10.07.2016,3,Carrot,Eristalis arbustorum,0,1,0,1,2.305,NA,0.851,1.005,8.738,1.856,1.181,
17,10.07.2016,5,Carrot,Eristalis arbustorum,0,0,1,1,3.201,1.738,0.915,1.145,9.599,3.798,1.251,
17,10.07.2016,6,Carrot,Eristalis arbustorum,0,0,1,1,2.494,NA,NA,1.024,9.073,NA,NA,
30,11.07.2016,6,Carrot,Eristalis arbustorum,0,0,1,1,2.572,1.552,0.801,0.928,9.092,3.281,1.159,
30,11.07.2016,6,Carrot,Eristalis arbustorum,0,0,1,1,2.566,1.541,0.841,0.993,8.571,3.375,1.181,
30,11.07.2016,6,Carrot,Eristalis arbustorum,0,0,1,1,2.761,1.532,0.922,1.051,9.397,3.505,1.14,
30,11.07.2016,2,Carrot,Eristalis arbustorum,0,0,1,1,2.409,1.477,0.872,0.939,8.348,3.288,1.077,good measure
25,11.07.2016,2,Carrot,Eristalis arbustorum,0,1,0,1,2.641,1.401,0.836,1.012,9.047,3.249,1.211,
56,11.07.2016,4,Carrot,Eristalis arbustorum,0,0,1,1,2.533,NA,0.814,0.973,NA,1.787,1.195,
56,11.07.2016,5,Carrot,Eristalis arbustorum,0,0,1,1,2.877,1.551,0.821,1.097,8.909,3.469,1.336,
7,16.07.2016,8,Carrot,Eristalis arbustorum,0,0,1,1,3.097,1.665,0.871,1.044,9.338,3.58,1.199,
71,17.07.2016,2,Carrot,Eristalis arbustorum,0,1,0,1,3.057,1.623,0.884,1.004,9.128,3.511,1.136,
71,17.07.2016,1,Carrot,Eristalis arbustorum,0,0,1,1,2.757,1.48,0.846,NA,8.613,NA,NA,
71,17.07.2016,1,Carrot,Eristalis arbustorum,0,0,1,1,3.042,1.578,0.834,1.079,9.553,3.491,1.294,
71,17.07.2016,3,Carrot,Eristalis arbustorum,0,1,0,1,3.113,1.808,0.918,1.047,9.331,3.773,1.141,
56,18.07.2016,9,Carrot,Eristalis arbustorum,0,0,1,1,2.998,1.644,0.941,1.059,9.592,3.644,1.125,good measure
8,18.07.2016,6,Carrot,Eristalis arbustorum,0,0,1,1,2.409,1.231,0.766,NA,8.769,NA,NA,
8,18.07.2016,6,Carrot,Eristalis arbustorum,0,0,1,1,2.734,1.61,0.911,1.002,9.053,3.523,1.1,
8,18.07.2016,3,Carrot,Eristalis arbustorum,0,0,1,1,2.218,1.184,0.661,0.827,NA,2.672,1.251,good measure
8,18.07.2016,2,Carrot,Eristalis arbustorum,0,0,1,1,2.907,NA,0.841,1.098,9.5,1.939,1.306,
8,18.07.2016,9,Carrot,Eristalis arbustorum,0,0,1,1,2.664,1.372,0.757,0.921,8.793,3.05,1.217,good measure
8,18.07.2016,4,Carrot,Eristalis arbustorum,0,1,0,1,3.071,1.374,0.891,NA,9.069,NA,NA,
8,18.07.2016,4,Carrot,Eristalis arbustorum,0,0,1,1,2.971,NA,NA,NA,9.581,NA,NA,
59,18.07.2016,3,Carrot,Eristalis arbustorum,0,1,0,1,3.072,1.51,0.929,0.964,9.034,3.403,1.038,
59,18.07.2016,2,Carrot,Eristalis arbustorum,0,1,0,1,3.175,1.637,0.925,1.021,9.173,3.583,1.104,
59,18.07.2016,2,Carrot,Eristalis arbustorum,0,0,1,1,2.801,NA,0.851,1.07,8.78,1.921,1.257,
59,18.07.2016,5,Carrot,Eristalis arbustorum,0,0,1,1,2.24,1.444,0.804,1.024,8.351,3.272,1.274,
59,18.07.2016,1,Carrot,Eristalis arbustorum,0,0,1,1,2.618,1.486,0.884,1.104,9.164,3.474,1.249,good measure
41,18.07.2016,8,Carrot,Eristalis arbustorum,0,0,1,1,2.664,1.444,0.879,0.956,8.351,3.279,1.088,
41,18.07.2016,3,Carrot,Eristalis arbustorum,0,0,1,1,NA,1.658,0.936,1.091,9.06,3.685,1.166,
41,18.07.2016,9,Carrot,Eristalis arbustorum,0,0,1,1,2.699,NA,0.758,NA,8.625,NA,NA,
41,18.07.2016,2,Carrot,Eristalis arbustorum,0,0,1,1,2.578,1.449,0.808,0.98,NA,3.237,1.213,
41,18.07.2016,4,Carrot,Eristalis arbustorum,0,0,1,1,2.789,1.548,0.826,1.069,9.349,3.443,1.294,
41,18.07.2016,4,Carrot,Eristalis arbustorum,0,1,0,1,2.584,NA,0.712,0.899,8.588,1.611,1.263,
41,18.07.2016,4,Carrot,Eristalis arbustorum,0,0,1,1,2.832,1.323,0.812,1.018,9.244,3.153,1.254,check F
41,18.07.2016,6,Carrot,Eristalis arbustorum,0,0,1,1,2.905,1.563,0.874,1.019,9.322,3.456,1.166,
41,18.07.2016,5,Carrot,Eristalis arbustorum,0,1,0,1,2.442,NA,NA,NA,9.088,NA,NA,bad picture
41,18.07.2016,5,Carrot,Eristalis arbustorum,0,1,0,1,2.9,1.553,0.807,1.077,9.252,3.437,1.335,
84,19.07.2016,9,Carrot,Eristalis arbustorum,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,
84,19.07.2016,9,Carrot,Eristalis arbustorum,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,
84,19.07.2016,9,Carrot,Eristalis arbustorum,0,0,1,1,2.667,NA,NA,NA,9.052,NA,NA,bad picture
84,19.07.2016,9,Carrot,Eristalis arbustorum,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,
84,19.07.2016,2,Carrot,Eristalis arbustorum,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,
84,19.07.2016,2,Carrot,Eristalis arbustorum,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,
84,19.07.2016,2,Carrot,Eristalis arbustorum,0,0,1,1,2.585,1.445,0.713,NA,9.198,NA,NA,
84,19.07.2016,3,Carrot,Eristalis arbustorum,0,1,0,1,2.988,1.501,0.796,NA,9.428,NA,NA,
84,19.07.2016,3,Carrot,Eristalis arbustorum,0,0,1,1,2.798,1.485,0.781,1.016,9.169,3.282,1.301,good measure: check WL
84,19.07.2016,3,Carrot,Eristalis arbustorum,0,0,1,1,2.968,1.571,0.905,1.129,9.323,3.605,1.248,good measure
84,19.07.2016,3,Carrot,Eristalis arbustorum,0,0,1,1,2.958,1.506,0.863,1.101,8.902,3.47,1.276,
84,19.07.2016,3,Carrot,Eristalis arbustorum,0,1,0,1,2.758,NA,0.895,0.922,NA,1.817,1.03,
84,19.07.2016,3,Carrot,Eristalis arbustorum,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,
84,19.07.2016,6,Carrot,Eristalis arbustorum,0,0,1,1,2.548,1.146,0.742,0.927,8.496,2.815,1.249,
84,19.07.2016,6,Carrot,Eristalis arbustorum,0,1,0,1,2.574,NA,0.907,1.032,8.746,1.939,1.138,good measure
84,19.07.2016,6,Carrot,Eristalis arbustorum,0,0,1,1,2.833,1.548,0.807,1.151,9.052,3.506,1.426,
84,19.07.2016,6,Carrot,Eristalis arbustorum,0,0,1,1,3.15,1.597,0.913,1.165,9.431,3.675,1.276,
84,19.07.2016,4,Carrot,Eristalis arbustorum,0,0,1,1,2.974,NA,NA,NA,9.386,NA,NA,bad picture
84,19.07.2016,4,Carrot,Eristalis arbustorum,0,0,1,1,2.757,1.578,0.862,NA,8.877,NA,NA,
84,19.07.2016,4,Carrot,Eristalis arbustorum,0,0,1,1,3.114,1.605,0.9,1.133,9.226,3.638,1.259,
84,19.07.2016,4,Carrot,Eristalis arbustorum,0,0,1,1,2.978,1.504,0.877,1.095,9.436,3.476,1.249,
84,19.07.2016,4,Carrot,Eristalis arbustorum,0,0,1,1,2.898,1.673,0.855,1.187,9.223,3.715,1.388,good measure: check WL
84,19.07.2016,4,Carrot,Eristalis arbustorum,0,0,1,1,3.119,1.699,1.014,NA,9.38,NA,NA,
84,19.07.2016,4,Carrot,Eristalis arbustorum,0,0,1,1,3.035,1.678,0.805,1.103,9.126,3.586,1.37,good measure
84,19.07.2016,8,Carrot,Eristalis arbustorum,0,0,1,1,2.83,1.62,0.897,1.203,8.797,3.72,1.341,good measure
84,19.07.2016,8,Carrot,Eristalis arbustorum,0,0,1,1,3.119,NA,NA,NA,9.259,NA,NA,bad picture
84,19.07.2016,8,Carrot,Eristalis arbustorum,0,1,0,1,3.161,1.475,0.955,1.087,NA,3.517,1.138,
84,19.07.2016,8,Carrot,Eristalis arbustorum,0,0,1,1,3.124,1.611,1.059,1.17,9.521,3.84,1.105,
84,19.07.2016,8,Carrot,Eristalis arbustorum,0,0,1,1,2.679,1.423,NA,NA,NA,NA,NA,
84,19.07.2016,8,Carrot,Eristalis arbustorum,0,0,1,1,2.864,1.441,0.842,1.059,9.567,3.342,1.258,
84,19.07.2016,5,Carrot,Eristalis arbustorum,0,0,1,1,2.607,1.625,0.835,1.03,8.723,3.49,1.234,good measure
84,19.07.2016,5,Carrot,Eristalis arbustorum,0,0,1,1,2.232,1.061,0.667,0.809,7.576,2.537,1.213,
84,19.07.2016,5,Carrot,Eristalis arbustorum,0,1,0,1,2.589,1.346,0.868,0.969,8.816,3.183,1.116,
84,19.07.2016,5,Carrot,Eristalis arbustorum,0,1,0,1,2.558,NA,NA,NA,9,NA,NA,
84,19.07.2016,5,Carrot,Eristalis arbustorum,0,0,1,1,2.247,1.075,0.736,1.01,NA,2.821,1.372,
84,19.07.2016,5,Carrot,Eristalis arbustorum,0,0,1,1,NA,NA,0.773,0.941,8.484,1.714,1.217,
84,19.07.2016,5,Carrot,Eristalis arbustorum,0,0,1,1,2.665,1.47,0.856,1.006,NA,3.332,1.175,good measure
84,19.07.2016,5,Carrot,Eristalis arbustorum,0,0,1,1,2.507,1.381,0.818,1.012,8.89,3.211,1.237,good measure
84,19.07.2016,5,Carrot,Eristalis arbustorum,0,1,0,1,2.417,NA,NA,NA,8.455,NA,NA,bad picture
84,19.07.2016,5,Carrot,Eristalis arbustorum,0,0,1,1,2.304,1.356,0.754,0.859,8.129,2.969,1.139,
84,19.07.2016,5,Carrot,Eristalis arbustorum,0,1,0,1,2.663,NA,0.805,0.927,8.963,1.732,1.152,
84,19.07.2016,5,Carrot,Eristalis arbustorum,0,0,1,1,2.715,1.429,0.858,0.944,9.224,3.231,1.1,
84,19.07.2016,5,Carrot,Eristalis arbustorum,0,1,0,1,2.868,NA,0.848,1.034,9.225,1.882,1.219,
40,19.07.2016,2,Carrot,Eristalis arbustorum,0,0,1,1,2.95,1.492,0.941,1.035,9.248,3.468,1.1,
40,19.07.2016,1,Carrot,Eristalis arbustorum,0,0,1,1,3.002,1.638,0.886,1.018,9.487,3.542,1.149,
85,19.07.2016,8,Carrot,Eristalis arbustorum,0,0,1,1,2.77,1.484,0.796,1.1,8.954,3.38,1.382,
19,19.07.2016,5,Carrot,Eristalis arbustorum,0,0,1,1,2.505,1.369,0.75,0.949,8.154,3.068,1.265,
39,20.07.2016,9,Carrot,Eristalis arbustorum,0,1,0,1,2.871,1.451,0.766,0.929,8.732,3.146,1.213,
39,20.07.2016,9,Carrot,Eristalis arbustorum,0,0,1,1,3.007,1.606,0.898,1.033,9.258,3.537,1.15,
39,20.07.2016,9,Carrot,Eristalis arbustorum,0,0,1,1,3.111,NA,NA,NA,9.349,NA,NA,bad picture
39,20.07.2016,8,Carrot,Eristalis arbustorum,0,0,1,1,3.035,1.626,0.884,NA,9.406,NA,NA,
39,20.07.2016,8,Carrot,Eristalis arbustorum,0,1,0,1,2.884,1.552,0.847,0.974,8.981,3.373,1.15,
39,20.07.2016,8,Carrot,Eristalis arbustorum,0,1,0,1,2.794,1.336,0.774,NA,8.711,NA,NA,
39,20.07.2016,8,Carrot,Eristalis arbustorum,0,1,0,1,3.271,1.736,0.935,NA,10.026,NA,NA,
39,20.07.2016,8,Carrot,Eristalis arbustorum,0,0,1,1,3.186,1.631,0.856,NA,9.65,NA,NA,
39,20.07.2016,8,Carrot,Eristalis arbustorum,0,0,1,1,2.799,1.425,0.8,1.014,9.286,3.239,1.268,good measure
39,20.07.2016,8,Carrot,Eristalis arbustorum,0,1,0,1,2.915,1.577,0.937,1.006,9.334,3.52,1.074,good measure
39,20.07.2016,7,Carrot,Eristalis arbustorum,0,1,0,1,3.151,1.552,0.856,0.945,9.8,3.353,1.104,good measure
39,20.07.2016,7,Carrot,Eristalis arbustorum,0,0,1,1,3.029,1.539,0.863,1.103,9.405,3.505,1.278,
39,20.07.2016,7,Carrot,Eristalis arbustorum,0,0,1,1,2.672,1.511,0.886,NA,8.834,NA,NA,
39,20.07.2016,7,Carrot,Eristalis arbustorum,0,0,1,1,3.066,1.618,0.89,NA,9.595,NA,NA,
39,20.07.2016,7,Carrot,Eristalis arbustorum,0,0,1,1,2.772,1.484,0.832,1.067,8.736,3.383,1.282,
39,20.07.2016,7,Carrot,Eristalis arbustorum,0,1,0,1,3.119,1.581,0.848,1.052,8.895,3.481,1.241,good measure
39,20.07.2016,7,Carrot,Eristalis arbustorum,0,0,1,1,2.92,1.624,0.933,NA,9.262,NA,NA,
39,20.07.2016,7,Carrot,Eristalis arbustorum,0,0,1,1,2.869,NA,0.876,0.96,9.2,1.836,1.096,
39,20.07.2016,6,Carrot,Eristalis arbustorum,0,0,1,1,2.885,1.492,0.978,1.051,9.022,3.521,1.075,good measure
39,20.07.2016,6,Carrot,Eristalis arbustorum,0,1,0,1,2.543,1.262,0.787,0.926,8.02,2.975,1.177,
52,20.07.2016,2,Carrot,Eristalis arbustorum,0,0,1,1,2.301,1.336,0.741,NA,7.268,NA,NA,
52,20.07.2016,1,Carrot,Eristalis arbustorum,0,0,1,1,2.918,1.585,0.939,NA,9.587,NA,NA,
56,04.07.2016,2,Carrot,Eristalis interrupta,0,0,1,1,3.478,NA,NA,NA,NA,NA,NA,value taken from VonBuol
52,05.07.2016,2,Carrot,Eristalis interrupta,0,0,1,1,3.034,NA,0.979,0.942,9.998,1.921,0.962,
59,18.07.2016,4,Carrot,Eristalis interrupta,0,1,0,1,3.321,NA,0.982,1.12,10.089,2.102,1.141,
41,18.07.2016,2,Carrot,Eristalis interrupta,0,1,0,1,2.606,NA,0.885,NA,9.181,NA,NA,
84,19.07.2016,5,Carrot,Eristalis interrupta,0,1,0,1,3.305,NA,NA,NA,NA,NA,NA,value taken from VonBuol
39,20.07.2016,9,Carrot,Eristalis interrupta,0,1,0,1,3.076,NA,1.005,1.032,9.934,2.037,1.027,
39,20.07.2016,7,Carrot,Eristalis interrupta,0,1,0,1,3.021,NA,0.924,1.053,9.824,1.977,1.14,
85,19.07.2016,3,Carrot,Eristalis pertinax,0,1,0,1,3.494,1.817,1,1.259,11.692,4.076,1.259,
85,19.07.2016,4,Carrot,Eristalis pertinax,0,1,0,1,3.264,NA,NA,NA,NA,NA,NA,value taken from VonBuol
56,04.07.2016,1,Carrot,Eristalis tenax,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,
52,05.07.2016,2,Carrot,Eristalis tenax,0,0,1,1,3.884,NA,1.262,1.368,12.224,2.63,1.084,
52,05.07.2016,3,Carrot,Eristalis tenax,0,0,1,1,4.043,2.11,1.314,1.396,12.906,4.82,1.062,
52,05.07.2016,8,Carrot,Eristalis tenax,0,0,1,1,3.491,NA,1.24,1.35,12.472,2.59,1.089,
73,06.07.2016,7,Carrot,Eristalis tenax,0,1,0,1,3.977,2.305,1.336,1.321,12.604,4.962,0.989,
73,06.07.2016,5,Carrot,Eristalis tenax,0,1,0,1,3.445,NA,1.162,1.262,12.071,2.424,1.086,good measure
73,06.07.2016,1,Carrot,Eristalis tenax,0,0,1,1,4.117,2.379,1.528,1.469,13.198,5.376,0.961,good measure
73,06.07.2016,9,Carrot,Eristalis tenax,0,0,1,1,NA,2.15,1.309,1.376,12.651,4.835,1.051,good measure: check WL
84,07.07.2016,2,Carrot,Eristalis tenax,0,0,1,1,3.317,NA,NA,1.264,10.588,NA,NA,
71,07.07.2016,9,Carrot,Eristalis tenax,0,0,1,1,3.75,1.907,1.177,1.237,12.963,4.321,1.051,
71,07.07.2016,9,Carrot,Eristalis tenax,0,0,1,1,3.954,2.346,1.293,1.444,13.567,5.083,1.117,good measure
85,07.07.2016,4,Carrot,Eristalis tenax,0,0,1,1,3.615,NA,NA,NA,12.424,NA,NA,
48,08.07.2016,5,Carrot,Eristalis tenax,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,
19,08.07.2016,2,Carrot,Eristalis tenax,0,0,1,1,3.839,1.948,1.34,1.417,12.779,4.705,1.057,good measure
17,10.07.2016,2,Carrot,Eristalis tenax,0,1,0,1,3.492,NA,1.24,NA,11.878,NA,NA,
7,11.07.2016,2,Carrot,Eristalis tenax,0,0,1,1,3.62,1.867,1.207,NA,12.633,NA,NA,
25,18.07.2016,8,Carrot,Eristalis tenax,0,0,1,1,3.789,NA,1.191,1.305,12.953,2.496,1.096,
8,18.07.2016,1,Carrot,Eristalis tenax,0,0,1,1,4.067,2.253,1.322,1.462,12.66,5.037,1.106,good measure
59,18.07.2016,7,Carrot,Eristalis tenax,0,0,1,1,3.825,2.152,1.266,NA,12.679,NA,NA,good measure
52,20.07.2016,2,Carrot,Eristalis tenax,0,0,1,1,3.931,2.317,1.284,1.42,12.519,5.021,1.106,good measure
59,28.06.2016,3,Carrot,Eupeodes corollae,0,1,0,1,1.958,1.107,0.503,0.764,7.461,2.374,1.519,
25,04.07.2016,4,Carrot,Eupeodes corollae,0,0,1,1,1.708,1.057,0.467,0.644,7.048,2.168,1.379,
59,04.07.2016,3,Carrot,Eupeodes corollae,0,0,1,1,1.839,1.104,0.493,0.746,7.491,2.343,1.513,
59,04.07.2016,2,Carrot,Eupeodes corollae,0,0,1,1,1.867,NA,NA,NA,NA,NA,NA,
7,04.07.2016,7,Carrot,Eupeodes corollae,0,1,0,1,2.115,1.214,0.549,0.864,7.961,2.627,1.574,
7,04.07.2016,7,Carrot,Eupeodes corollae,0,0,1,1,2.142,1.24,0.553,NA,8.274,NA,NA,
11,06.07.2016,5,Carrot,Eupeodes corollae,0,0,1,1,1.816,1.026,0.487,0.755,7.578,2.268,1.55,
84,07.07.2016,9,Carrot,Eupeodes corollae,0,0,0,1,2,1.187,0.535,0.852,8.817,2.574,1.593,
84,07.07.2016,8,Carrot,Eupeodes corollae,0,0,0,1,2.064,1.141,0.543,0.782,8.122,2.466,1.44,
41,07.07.2016,8,Carrot,Eupeodes corollae,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,
17,10.07.2016,4,Carrot,Eupeodes corollae,0,0,1,1,2.165,1.247,0.533,0.81,8.682,2.59,1.52,
30,11.07.2016,3,Carrot,Eupeodes corollae,0,0,1,1,1.884,1.15,0.497,0.758,7.979,2.405,1.525,
71,17.07.2016,2,Carrot,Eupeodes corollae,0,0,1,1,NA,NA,NA,NA,8.181,NA,NA,
47,18.07.2016,8,Carrot,Helophilus pendulus,0,0,1,1,3.102,NA,0.999,1.017,11.685,2.016,1.018,
56,04.07.2016,4,Carrot,Melangyna umbellatarum,0,1,0,1,2.376,NA,NA,NA,NA,NA,NA,value taken from VonBuol
47,28.06.2016,2,Carrot,Melanostoma mellinum,0,0,1,1,1.152,NA,0.325,NA,6.208,NA,NA,
27,01.07.2016,8,Carrot,Melanostoma mellinum,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,
53,01.07.2016,1,Carrot,Melanostoma mellinum,0,0,1,1,1.565,0.785,0.436,0.724,NA,1.945,1.661,
39,04.07.2016,9,Carrot,Melanostoma mellinum,0,1,0,1,1.336,NA,NA,NA,6.251,NA,NA,
56,04.07.2016,1,Carrot,Melanostoma mellinum,0,0,1,1,1.167,NA,0.361,0.617,6.282,0.978,1.709,
41,07.07.2016,1,Carrot,Melanostoma mellinum,0,0,1,1,1.26,NA,0.394,0.628,6.642,1.022,1.594,
25,18.07.2016,9,Carrot,Melanostoma mellinum,0,1,0,1,NA,NA,NA,NA,5.516,NA,NA,
85,07.07.2016,2,Carrot,Melanostoma scalare,0,0,1,1,1.601,0.815,0.44,0.731,7.823,1.986,1.661,
19,08.07.2016,5,Carrot,Melanostoma scalare,0,1,0,1,NA,NA,NA,0.733,7.414,NA,NA,
2,07.07.2016,3,Carrot,Myathropa florea,0,1,0,1,3.326,NA,0.851,1.262,10.586,2.113,1.483,
84,19.07.2016,9,Carrot,Myathropa florea,0,1,0,1,3.689,NA,NA,NA,11.513,NA,NA,
84,19.07.2016,6,Carrot,Myathropa florea,0,1,0,1,3.197,1.59,0.755,1.256,9.506,3.601,1.664,
84,19.07.2016,5,Carrot,Myathropa florea,0,1,0,1,3.747,1.764,0.901,1.316,11.271,3.981,1.461,
40,19.07.2016,2,Carrot,Myathropa florea,0,1,0,1,3.502,NA,NA,1.297,11.104,NA,NA,
40,19.07.2016,4,Carrot,Myathropa florea,0,1,0,1,3.399,NA,0.829,1.357,10.845,2.186,1.637,
40,19.07.2016,1,Carrot,Myathropa florea,0,1,0,1,3.755,NA,NA,1.479,11.194,NA,NA,
56,04.07.2016,1,Carrot,Syrphidae,0,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,undetectable
30,11.07.2016,6,Carrot,Syrphidae,0,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,headless
84,19.07.2016,6,Carrot,Orthonevra nobilis,0,1,0,1,1.441,NA,NA,NA,4.589,NA,NA,
39,20.07.2016,9,Carrot,Orthonevra nobilis,0,0,1,1,1.342,NA,NA,NA,NA,NA,NA,value taken from VonBuol
27,01.07.2016,3,Carrot,Paragus sp.,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,
52,29.06.2016,4,Carrot,Paragus albifrons,0,0,0,1,1.361,NA,0.375,0.562,4.71,0.937,1.499,
7,16.07.2016,8,Carrot,Paragus haemorrhous,0,1,0,1,2.264,NA,NA,NA,NA,NA,NA,value taken from VonBuol
41,07.07.2016,7,Carrot,Paragus sp.,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,
40,07.07.2016,9,Carrot,Paragus sp.,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,
7,16.07.2016,9,Carrot,Paragus sp.,0,0,1,1,1.022,0.9,0.431,0.382,3.815,1.713,0.886,
85,19.07.2016,4,Carrot,Paragus sp.,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,
